-36.248008992008536 143.1227742719152 -4537.586335996616 18499.240367715774 0.0
-34.871933914889425 20.735462160393897 -855.5312984890278 -21975.93729571908 156269.02625879948
-34.86731539540285 9.997245651289363 -444.6005819775518 -24049.29516723145 151549.5038414491
-35.26121439051408 32.13572044596748 -995.5448184071613 -15093.91164949959 101647.71268244358
-35.558244774469216 48.002917554662105 -1378.4743439220547 -8792.497542443592 67090.09272777157
-35.58729123140393 43.46605437300059 -1170.2235963122716 -10437.681368708369 72202.81670443663
-35.621131607945394 40.590496088891506 -1039.815477798376 -10951.564350022489 71165.65215278788
-36.227957580473216 81.86422036029917 -2162.4145731606836 3946.1219831630397 0.0
-36.054043235709685 62.58669579094445 -1538.2882731296913 -3443.9642379544835 34246.483115175084
-36.387987165453914 83.35358708865346 -2077.866438015419 3857.018850301858 37.20020946574987
-36.43479010715998 82.33275619176314 -2006.2853113958824 3606.5448337008884 0.0
-36.401495331486245 75.43372314396079 -1774.3146655698754 1378.0115476439516 8910.559201976017
-36.54092213249126 81.42211742086702 -1894.827423328459 3287.3623778018778 0.0
-36.57703536258419 80.19207710730784 -1829.9165798839138 3077.512237247797 0.0
-36.63079682650313 80.06613893633725 -1788.1910240138295 3007.779675569444 0.0
-36.87052833315031 94.03633039104255 -2140.722017085548 7718.8645066691315 -21379.17031599199
-36.83923421996417 87.82076189751281 -1938.368408594102 5733.266780245492 -13036.70998935518
-36.99082922185806 95.44255197375527 -2124.0120783858115 8487.098327653697 -26105.70627832625
-36.96032573298292 89.13206393461637 -1914.294024439958 6277.603938761277 -16077.14874007417
-37.008240661071646 88.96678095868303 -1883.2392237060387 6319.419118107672 -16573.809794910776
-37.056062801006235 88.77613405931018 -1851.8749746605247 6341.27287800462 -16933.875812242408
-37.095551192572294 88.02556350934368 -1807.4706155098588 6211.578347641395 -16653.909140018382
-37.12867831426296 86.84738026580004 -1753.2815389827388 5965.426749249436 -15869.811520391639
-37.180523237741525 87.03815888190032 -1737.3101425014372 6169.373377749658 -17067.132709947968
-37.20554571936108 85.23009275623251 -1667.1694117226377 5709.27801084585 -15257.561028640639
-37.23040526665128 83.46634695311171 -1600.947626608485 5310.2872287170085 -13789.911206295168
-37.263110891354295 82.24960368561302 -1550.1620125463735 5086.046310847526 -13067.03774738548
-37.26226695269725 78.52944185117265 -1431.8211193901677 4049.5915875883693 -8766.339254751128
-37.31726966321283 79.02420098813703 -1432.1879288737928 4452.9802187305295 -10878.078647424772
-37.307095196101834 74.49256637437382 -1290.4982024119986 3077.035760526157 -4750.447849261863
-37.35867957577864 74.8360433826117 -1293.5754808959816 3576.206572532532 -7658.117797953024
-37.3438786183244 69.90909288596517 -1142.800672206298 2076.5355940408053 -908.4905708221884
-37.40553423416842 71.05808874136184 -1173.3296933633235 2938.9423557699774 -5590.737846517198
-37.42578706655259 68.90089859323416 -1107.87092410536 2557.037154501733 -4289.593585087428
-37.46922689174442 68.26863224682842 -1081.2661134522582 2594.403573241707 -4662.832034958747
-33.01698758730687 -135.19827554739368 4855.134366458596 -136488.12783229485 1248135.9291810754 -3915602.3334185313
-34.48299854542655 -8.80259148557326 -23.85042775914976 -32262.667901043355 203426.49569646613 0.0
-34.75004558690804 1.5922522475075473 -222.7735910132156 -26604.74599278563 162404.10965248424 0.0
-35.23007894632557 29.87674229847563 -935.2556112548101 -15795.415860519863 104653.91053416482 0.0
-36.526045102112356 139.65594715671136 -4819.546246227445 55239.04569577914 -523560.81197045755 2161124.464911628
-36.70763370473457 147.1256475174277 -4959.651316822396 57948.32133602314 -536740.1756503104 2139084.5066650743
-37.08734937271649 173.17461381286606 -5774.302100079856 72503.21302455029 -655066.2633884153 2496494.3910726868
-37.075620094072846 163.40166583612313 -5276.660473328705 62989.56906833906 -555766.2776092151 2078276.2962766525
-36.31919445575533 83.12039962091558 -2126.6004945037507 3940.7585007678786 0.0 0.0
-36.54353693861094 98.773353258492 -2687.526815555262 15824.987254918798 -116071.01471802082 443226.128883828
-36.47078531130673 84.46280909420913 -2047.6722430227862 3869.8674106758845 0.0 0.0
-36.47920186783158 81.24992010742024 -1935.667365778991 3345.8886188194233 0.0 0.0
-36.809918191956 105.05956549983655 -2709.7883852068494 17053.729496562555 -113858.21336687315 368941.4490516453
-36.82744173890192 101.03213171365378 -2505.648509003939 13726.167270520795 -81375.08635297939 240640.14643268244
-36.853650184867995 97.76487753387998 -2325.7143115438403 10706.96778589776 -50762.4104982168 116770.42676906347
-36.99045744617267 105.36904705113636 -2562.7000257359596 15441.577140965486 -90642.20560281687 242511.36796343862
-37.14896397848934 115.51695419105457 -2916.426270213032 22776.119065664796 -159538.6734756226 496973.6286910927
-37.023834665832275 98.27147270038763 -2214.568271589657 9770.116693555874 -32893.78295541136 0.0
-37.02124128413011 93.92618579036127 -2056.1439875058863 8185.9436404616745 -26820.222096774916 14106.548510377192
-37.097452967595885 96.59268874209333 -2138.2061751893943 10474.18501779512 -49430.614189963286 100265.57560743132
-37.09593411864053 91.86564543467502 -1940.6119367988185 7460.4665669810465 -22161.005453051566 0.0
-37.158245265944394 93.64301418801989 -2006.0240267117044 9672.53783552123 -46408.66956463806 100953.96518327207
-37.16734046329634 90.1890528673937 -1867.492749349031 7895.261727125122 -31995.395337740385 53319.66039393119
-37.18107669693747 87.24217194129903 -1750.917452101113 6536.438567046592 -21514.606946464188 20132.244855793342
-37.20128238461873 84.9138157224177 -1658.4557970952192 5603.605152172969 -14781.622696354647 0.0
-37.22982074794666 83.4152166640373 -1599.356178130271 5289.168034724758 -13688.254606813038 0.0
-37.26361864712115 82.2863480980009 -1551.129960152052 5097.097755884091 -13113.322694030574 0.0
-37.26380715463154 78.20012142154928 -1401.5886863079272 3162.1262107874936 2246.1362916017333 -49549.80740904892
-37.297383669698895 77.37107298480863 -1378.9039277420998 3626.71994944644 -4785.227986673605 -16738.710343997078
-37.31974830301041 75.32899270683599 -1306.3928374349382 3045.3919423547304 -1054.3521267295557 -27477.329544113745
-37.31814801433902 71.02119153009423 -1151.6971522337512 972.2216986243106 15906.26976664625 -84032.31961515069
-37.364075440863814 71.46121766462768 -1185.055350697359 2511.426751033424 -1120.3592394885559 -15401.284029464288
-37.37008403065304 68.26382416445243 -1091.8166588752722 1897.0313102726407 -669.6685512591275 0.0
-37.37626938873039 64.5261570714588 -956.2280967394967 -19.348268903945275 17164.4052894662 -70097.88344120582
-37.327300184504864 55.99377879804484 -661.2150490841178 -4515.562076489842 54866.1680874199 -197236.0969332859
-33.01698758730687 -135.19827554739368 4855.134366458596 -136488.12783229485 1248135.9291810754 -3915602.3334185313
-34.48299854542655 -8.80259148557326 -23.85042775914976 -32262.667901043355 203426.49569646613 0.0
-34.75004558690804 1.5922522475075473 -222.7735910132156 -26604.74599278563 162404.10965248424 0.0
-35.23007894632557 29.87674229847563 -935.2556112548101 -15795.415860519863 104653.91053416482 0.0
-36.526045102112356 139.65594715671136 -4819.546246227445 55239.04569577914 -523560.81197045755 2161124.464911628
-36.70763370473457 147.1256475174277 -4959.651316822396 57948.32133602314 -536740.1756503104 2139084.5066650743
-37.08734937271649 173.17461381286606 -5774.302100079856 72503.21302455029 -655066.2633884153 2496494.3910726868
-37.075620094072846 163.40166583612313 -5276.660473328705 62989.56906833906 -555766.2776092151 2078276.2962766525
-36.31919445575533 83.12039962091558 -2126.6004945037507 3940.7585007678786 0.0 0.0
-36.54353693861094 98.773353258492 -2687.526815555262 15824.987254918798 -116071.01471802082 443226.128883828
-36.47078531130673 84.46280909420913 -2047.6722430227862 3869.8674106758845 0.0 0.0
-36.47920186783158 81.24992010742024 -1935.667365778991 3345.8886188194233 0.0 0.0
-36.809918191956 105.05956549983655 -2709.7883852068494 17053.729496562555 -113858.21336687315 368941.4490516453
-36.82744173890192 101.03213171365378 -2505.648509003939 13726.167270520795 -81375.08635297939 240640.14643268244
-36.853650184867995 97.76487753387998 -2325.7143115438403 10706.96778589776 -50762.4104982168 116770.42676906347
-36.99045744617267 105.36904705113636 -2562.7000257359596 15441.577140965486 -90642.20560281687 242511.36796343862
-37.14896397848934 115.51695419105457 -2916.426270213032 22776.119065664796 -159538.6734756226 496973.6286910927
-37.023834665832275 98.27147270038763 -2214.568271589657 9770.116693555874 -32893.78295541136 0.0
-37.02124128413011 93.92618579036127 -2056.1439875058863 8185.9436404616745 -26820.222096774916 14106.548510377192
-37.097452967595885 96.59268874209333 -2138.2061751893943 10474.18501779512 -49430.614189963286 100265.57560743132
-37.09593411864053 91.86564543467502 -1940.6119367988185 7460.4665669810465 -22161.005453051566 0.0
-37.158245265944394 93.64301418801989 -2006.0240267117044 9672.53783552123 -46408.66956463806 100953.96518327207
-37.16734046329634 90.1890528673937 -1867.492749349031 7895.261727125122 -31995.395337740385 53319.66039393119
-37.18107669693747 87.24217194129903 -1750.917452101113 6536.438567046592 -21514.606946464188 20132.244855793342
-37.20128238461873 84.9138157224177 -1658.4557970952192 5603.605152172969 -14781.622696354647 0.0
-37.22982074794666 83.4152166640373 -1599.356178130271 5289.168034724758 -13688.254606813038 0.0
-37.26361864712115 82.2863480980009 -1551.129960152052 5097.097755884091 -13113.322694030574 0.0
-37.26380715463154 78.20012142154928 -1401.5886863079272 3162.1262107874936 2246.1362916017333 -49549.80740904892
-37.297383669698895 77.37107298480863 -1378.9039277420998 3626.71994944644 -4785.227986673605 -16738.710343997078
-37.31974830301041 75.32899270683599 -1306.3928374349382 3045.3919423547304 -1054.3521267295557 -27477.329544113745
-37.31814801433902 71.02119153009423 -1151.6971522337512 972.2216986243106 15906.26976664625 -84032.31961515069
-37.364075440863814 71.46121766462768 -1185.055350697359 2511.426751033424 -1120.3592394885559 -15401.284029464288
-37.37008403065304 68.26382416445243 -1091.8166588752722 1897.0313102726407 -669.6685512591275 0.0
-37.37626938873039 64.5261570714588 -956.2280967394967 -19.348268903945275 17164.4052894662 -70097.88344120582
-37.327300184504864 55.99377879804484 -661.2150490841178 -4515.562076489842 54866.1680874199 -197236.0969332859
